doc_id,title,url,event_type,sponsor,location,date,speaker,views,originating_calendar,topics,cost,contact,e-mail,phone,registration,description,seminars,workshops,job_networking,workouts,social_events,arts
89,Krannert Center Tours,http://calendars.illinois.edu/detail/33?eventId=33269893,Informational,Krannert Center for the Performing Arts,"Lobby, Krannert Center for the Performing Arts, 500 S. Goodwin Ave, Urbana, IL 61801","May 1, 2018 - May 2, 2018   3:00 pm   4:00pm",NA,1,NA,"arts, theater, tour",FREE,Krannert Center Ticket Office,comments@krannertcenter.illinois.edu,217-333-6280,NA,"Meet in the Lobby in front of the Ticket Office to take a peek inside each of our theatres and learn more about Krannert Center. Each tour is given by a student staff member who will tell you about the history of the building, the unique designs of each performance space, and how the Center operates. The tour will lead you into the theatres, onto the stages, and take you through the production areas of Krannert Center.
Group tours and special tours are available. Groups of up to 15 may join the Daily Tour with no advance notice. To schedule a tour for a group larger than 15 people or at a different time than the Daily Tour, contact us by phone at 217.333.9716, or email at patronservices@krannertcenter.illinois.edu, at least two weeks in advance to make arrangements for a group or special tour. 
A tour lasts approximately 45-60 minutes.",0,0,0,0,1,3
90,UI Jazz Combo Concert II,http://calendars.illinois.edu/detail/33?eventId=33302787,Performance,Krannert Center for the Performing Arts,"Studio Theatre, 500 S. Goodwin Ave, Urbana, IL 61801 Krannert Center for the Performing Arts","May 2, 2018   7:30 pm   ",NA,3,NA,"arts, community, concert, music",$4-10,Krannert Center Ticket Office,comments@krannertcenter.illinois.edu,217-333-6280,NA,"Students in these small jazz combos have the opportunity to hone their technique and work on tight arrangements. World-renowned faculty musicians lead them through classic charts by influential writers such as Duke Ellington and Count Basie plus current compositions.
 
This performance will run approximately one hour and 40 minutes, including a 20-minute intermission.",0,1,1,0,0,3
91,Krannert Uncorked,http://calendars.illinois.edu/detail/33?eventId=33273994,Social/Informal Event,Krannert Center for the Performing Arts,"Lobby--Stage 5, 500 S. Goodwin Ave, Urbana, IL 61801 Krannert Center for the Performing Arts","May 3, 2018   5:00 pm   ",NA,13,NA,"arts, community, concert, music, wine tasting",Free,Krannert Center Ticket Office,comments@krannertcenter.illinois.edu,217-333-6280,NA,"At Krannert Uncorked, Stage 5 is the crossroads to gather, make connections, and try a new wine.
Wine samples selected and served by Breakthrough Beverage.",0,0,0,0,0,1
92,Superstate Band Festival,http://calendars.illinois.edu/detail/33?eventId=33286398,Performance,Krannert Center for the Performing Arts,"Foellinger Great Hall, Krannert Center for the Performing Arts, 500 S. Goodwin Ave, Urbana, IL 61801","May 5, 2018   8:00 am - 11:00 pm   ",NA,58,NA,"arts, concert, music",NA,Krannert Center Ticket Office,comments@krannertcenter.illinois.edu,217-333-6280,NA,"The Illinois Wind Symphony will perform the following pieces at the SuperState Band Festival:
 
 
Stephen Montague, Intrada 1631 (after Juan Pérez Bocanegra) John Mackey, The Frozen Cathedral John Philip Sousa, The University of Illinois March",0,0,0,0,0,2
93,Freestyle,http://calendars.illinois.edu/detail/2628?eventId=33300107,Other,Campus Recreation,NA,"Apr 30, 2018   6:00  - 8:00 am   ",NA,2,Ice Arena Calendar,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
94,Lunch Skate,http://calendars.illinois.edu/detail/2628?eventId=33298772,Other,Campus Recreation,NA,"Apr 30, 2018   11:15 am - 12:45 pm   ",NA,NA,Ice Arena Calendar,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
95,Freestyle,http://calendars.illinois.edu/detail/2628?eventId=33301468,Other,Campus Recreation,NA,"Apr 30, 2018   4:00  - 5:30 pm   ",NA,3,Ice Arena Calendar,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
96,Bike to Work Day,http://calendars.illinois.edu/detail/2628?eventId=33288371,Health/Fitness,Campus Recreation,Outside CRCE,"May 1, 2018   7:00  - 10:00 am   ",NA,4,Student Wellness Calendar,NA,Free,NA,NA,NA,NA,"Bike to Work Day is an annual event that celebrates those who ride a bicycle. Whether you commute to work by bike every single day or just want to give it a try for the first time this year, this event celebrates you! This is the one day each year that our region formally recognizes bicycling as an everyday form of transportation.​On May 1, we challenge you to bike to work or class, and in return, we will provide stations and snacks and encouragement along the way. Registration for Bike to Work Day includes a free t-shirt that you can pick up at any of our stations.
CRCE and Campus Bike Center will have a station on May 1.",0,1,1,1,0,1
97,Lunch Skate,http://calendars.illinois.edu/detail/2628?eventId=33298773,Other,Campus Recreation,NA,"May 1, 2018   11:15 am - 12:45 pm   ",NA,2,Ice Arena Calendar,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
98,Tuesday @ 7: Home? Navigating Summer Break,http://calendars.illinois.edu/detail/2628?eventId=33295158,Health/Fitness,Counseling Center,Illini Union 407,"May 1, 2018   7:00  - 8:15 pm   ",Counseling Center Paraprofessionals,5,Student Wellness Calendar,NA,Free,Jeffrey Graham,jwgraham@illinois.edu,NA,NA,"Campus events promoting wellness, awareness, and cultural connection. Create your own best life.",0,0,0,0,0,0
99,Freestyle,http://calendars.illinois.edu/detail/2628?eventId=33300108,Other,Campus Recreation,NA,"May 2, 2018   6:00  - 8:00 am   ",NA,1,Ice Arena Calendar,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
100,Instruction Ends,http://calendars.illinois.edu/detail/2628?eventId=33231593,Other,U-C Senate,NA,"May 2, 2018   ",NA,707,Academic Dates,academic,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
101,Lunch Skate,http://calendars.illinois.edu/detail/2628?eventId=33298774,Other,Campus Recreation,NA,"May 2, 2018   11:15 am - 12:45 pm   ",NA,1,Ice Arena Calendar,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
102,Cheap Skate,http://calendars.illinois.edu/detail/2628?eventId=33300136,Other,Campus Recreation,NA,"May 2, 2018   7:30  - 9:30 pm   ",NA,10,Ice Arena Calendar,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
103,Reading Day/IT No Change Period in effect,http://calendars.illinois.edu/detail/2628?eventId=33231594,Other,Technology Services,NA,"May 3, 2018    All Day ",NA,480,Academic Dates,academic,NA,Technology Services Help Desk,consult@illinois.edu,244-7000,NA,"The Technology Services No Change period is designed to minimize the number of technical disruptions that might occur around final exams.
Beginning on Reading Day and continuing a few days past the end of finals, Technology Services tries to make no technical changes to hardware or software that might disrupt the availability of the campus network, data storage, web sites or any of the software-based services that Technology Services provides to campus. Changes or updates will only be made by Technology Services for emergency purposes during the No Change period.",0,0,0,0,1,0
104,Lunch Skate,http://calendars.illinois.edu/detail/2628?eventId=33298775,Other,Campus Recreation,NA,"May 3, 2018   11:15 am - 12:45 pm   ",NA,1,Ice Arena Calendar,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
105,Final Exams Begin,http://calendars.illinois.edu/detail/2628?eventId=33231595,Other,U-C Senate,NA,"May 4, 2018   ",NA,2745,Academic Dates,academic,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
106,Lunch Skate,http://calendars.illinois.edu/detail/2628?eventId=33298776,Other,Campus Recreation,NA,"May 4, 2018   11:15 am - 12:45 pm   ",NA,1,Ice Arena Calendar,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
107,Rat Hockey,http://calendars.illinois.edu/detail/2628?eventId=33300110,Other,Campus Recreation,NA,"May 4, 2018   4:00  - 5:30 pm   ",NA,NA,Ice Arena Calendar,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
108,Urbana's Market at the Square,http://calendars.illinois.edu/detail/2628?eventId=33304764,Health/Fitness,City of Urbana,CORNER OF ILLINOIS & VINE ST. in Downtown Urbana,"May 5, 2018   7:00 am - 12:00 pm   ",NA,NA,Student Wellness Calendar,NA,NA,NA,UrbanaMarket@urbanaillinois.us,217-384-2319,NA,"Urbana’s farmers market is a vibrant market that connects the community with local food growers and producers, strengthens our local food economy, provides access to local artisans, and serves as a community gathering place.",0,0,0,0,1,0
109,Bike Rodeo,http://calendars.illinois.edu/detail/2628?eventId=33291288,Health/Fitness,Campus Recreation,Lot 36-West of ARC,"May 5, 2018   9:00 am - 12:00 pm   ",NA,35,Student Wellness Calendar,NA,Free,Alana Harris,apharri2@illinois.edu,NA,NA,"A Fun, FREE, Family Event!
The Bicycle Rodeo will include;

Balloon artist and face painting
Archery
Refreshment stations including Insomnia Cookies!
A Welcome Station for parents to sign-in and get a “report card” for each child as well as safety information and a Champaign-Urbana Area Bicycle Map to take home
A Helmet Station for helmet fitting and sales
A Bike Inspection Station for bicycle safety checks and information on bicycle sizing
Skills Stations that will include activities such as starting and stopping, turning and yielding, scanning and signaling
Drop site for students who wish to donate their bicycles to the Bike Project",0,0,0,1,1,1
110,Sunday Morning Bird Walk,http://calendars.illinois.edu/detail/2628?eventId=33294955,Health/Fitness,Urbana Park District,"Anita Purves Nature Center 1505 N Broadway Urbana, IL 61801","May 6, 2018   7:30  - 9:00 am   ",NA,1,Student Wellness Calendar,NA,Free,NA,NA,NA,NA,Walk with Champaign County Audubon Society leaders and search for birds in Busey Woods and Crystal Lake Park. Learn and practice basic bird watching and identification techniques. Bring a pair of binoculars if you have them or you may borrow one from the Anita Purves Nature Center with a refundable credit card deposit of $15 (pick up Mon-Sat 9am-4pm).,0,1,0,0,0,0
111,Community Supported Agriculture (CSA) 101,http://calendars.illinois.edu/detail/2628?eventId=33304759,Health/Fitness,Common Ground Food Co-Op,"Common Ground  300 South Broadway Avenue  #166  Urbana, IL 61802","May 6, 2018   2:00  - 3:30 pm   ",Shea Belahi,NA,Student Wellness Calendar,NA,$5 owners & non-owners,NA,NA,NA,Registration,"You may hear the term “CSA” thrown around a lot. But what is it? Why should you consider investing in a CSA? Blue Moon Farm’s Shea Belahi is leading a workshop to answer all your questions and curiosities about CSAs. Sign up if you’re looking for great ways to access fresh, healthy food while supporting our small farms right here in Urbana.",0,1,0,0,0,1
112,Solar Power Hour,http://calendars.illinois.edu/detail/2628?eventId=33304760,Health/Fitness,Common Ground Food Co-Op,"Common Ground  300 South Broadway Avenue  #166  Urbana, IL 61802","May 8, 2018   6:30  - 7:30 pm   ",Solar Urbana-Champaign,NA,Student Wellness Calendar,NA,FREE; registration required,NA,NA,NA,Registration,"Solar Urbana-Champaign 3.0 is a community-wide residential and commercial discount program for solar. Offered by the City of Urbana and the Midwest Renewable Energy Association, home and business owners throughout Champaign County may participate in this program to help pool their buying power to secure significant discounts that make installing solar more affordable than ever.
The first step to participating in Solar Urbana-Champaign is to attend a free Solar Power Hour 3.0 and discover the benefits of solar energy for your home, small business or farm. This one-hour presentation discusses solar market trends, describes the basic components of a solar photovoltaic (PV) system, outlines the process for installing solar PV, introduces incentive options and economic benefits, and outlines next steps for participating in the Solar Urbana-Champaign 3.0 group buy. More information at SolarUrbanaChampaign.com​",0,1,0,1,2,1
113,"""Dishing on the Farm Bill"" Party @ Common Ground",http://calendars.illinois.edu/detail/2628?eventId=33304761,Health/Fitness,Common Ground Food Co-Op,"Common Ground  300 South Broadway Avenue  #166  Urbana, IL 61802","May 10, 2018   6:00  - 7:30 pm   ",Molly Gleason of Illinois Stewardship Alliance,1,Student Wellness Calendar,NA,"Free, RSVP required",NA,NA,NA,Registration,"Sip, snack, and stir up change! Join friends, community members, local producers, and the friendly faces of the co-op to learn about the politics behind our plate and what we can do to create change. We’ll be talking about the Local Farms Act which will directly impact our farmers markets, small farms, and community as a whole. There will be free food and drinks, engaging discussion, and letter writing to Illinois representatives. Let’s band together to bring positive change to Illinois and support our small farms!",1,1,1,0,1,1
114,Urbana's Market at the Square,http://calendars.illinois.edu/detail/2628?eventId=33304765,Health/Fitness,City of Urbana,CORNER OF ILLINOIS & VINE ST. in Downtown Urbana,"May 12, 2018   7:00 am - 12:00 pm   ",NA,1,Student Wellness Calendar,NA,NA,NA,UrbanaMarket@urbanaillinois.us,217-384-2319,NA,"Urbana’s farmers market is a vibrant market that connects the community with local food growers and producers, strengthens our local food economy, provides access to local artisans, and serves as a community gathering place.",0,0,0,0,1,0
115,Champaign-Urbana Herb Society Annual Herb Sale,http://calendars.illinois.edu/detail/2628?eventId=33304793,Health/Fitness,Champaign-Urbana Herb Society,"Lincoln Square Mall 201 Lincoln Square Urbana, IL 61801","May 12, 2018   8:00 am - 1:00 pm   ",NA,NA,Student Wellness Calendar,NA,"Free to attend, cash or check only to purchase",NA,NA,217-367-4092,NA,"The Champaign-Urbana Herb Society Annual Herb Sale offers a wide variety of herbs and perennials, is our only fundraising event and has become a much-anticipated community tradition. Members of the Herb Society enjoy this opportunity to share their knowledge of herbs with customers. Proceeds from the plant sale will go towards book donations to area libraries, mini-grants to schools, and to our educational public herb gardens at Meadowbrook Park.",0,0,0,0,0,1
116,Commencement,http://calendars.illinois.edu/detail/2628?eventId=21388403,Other,University of Illinois Board of Trustees,Memorial Stadium,"May 12, 2018   ",NA,91568,Academic Dates,academic,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
117,Sunday Morning Bird Walk,http://calendars.illinois.edu/detail/2628?eventId=33294956,Health/Fitness,Urbana Park District,"Anita Purves Nature Center 1505 N Broadway Urbana, IL 61801","May 13, 2018   7:30  - 9:00 am   ",NA,1,Student Wellness Calendar,NA,Free,NA,NA,NA,NA,Walk with Champaign County Audubon Society leaders and search for birds in Busey Woods and Crystal Lake Park. Learn and practice basic bird watching and identification techniques. Bring a pair of binoculars if you have them or you may borrow one from the Anita Purves Nature Center with a refundable credit card deposit of $15 (pick up Mon-Sat 9am-4pm).,0,1,0,0,0,0
118,"First Day of Instruction, Summer Term 1",http://calendars.illinois.edu/detail/2628?eventId=33231596,Other,U-C Senate,NA,"May 14, 2018   ",NA,1374,Academic Dates,academic,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
119,Urbana's Market at the Square,http://calendars.illinois.edu/detail/2628?eventId=33304766,Health/Fitness,City of Urbana,CORNER OF ILLINOIS & VINE ST. in Downtown Urbana,"May 19, 2018   7:00 am - 12:00 pm   ",NA,NA,Student Wellness Calendar,NA,NA,NA,UrbanaMarket@urbanaillinois.us,217-384-2319,NA,"Urbana’s farmers market is a vibrant market that connects the community with local food growers and producers, strengthens our local food economy, provides access to local artisans, and serves as a community gathering place.",0,0,0,0,1,0
120,Sunday Morning Bird Walk,http://calendars.illinois.edu/detail/2628?eventId=33294957,Health/Fitness,Urbana Park District,"Anita Purves Nature Center 1505 N Broadway Urbana, IL 61801","May 20, 2018   7:30  - 9:00 am   ",NA,1,Student Wellness Calendar,NA,Free,NA,NA,NA,NA,Walk with Champaign County Audubon Society leaders and search for birds in Busey Woods and Crystal Lake Park. Learn and practice basic bird watching and identification techniques. Bring a pair of binoculars if you have them or you may borrow one from the Anita Purves Nature Center with a refundable credit card deposit of $15 (pick up Mon-Sat 9am-4pm).,0,1,0,0,0,0
121,Sounds at Sunset Concert Series,http://calendars.illinois.edu/detail/2628?eventId=33304784,Health/Fitness,Urbana Park District,Clark Park,"May 20, 2018   6:00  - 8:00 pm   ",The Painkillers,1,Student Wellness Calendar,NA,Free,Zoe Stinson,zoe.stinson@champaignparks.com,217-819-3931,NA,"This summer gather your friends, family, and neighbors as we host the Sounds at Sunset events throughout Champaign. Audience members are encouraged to bring lawn chairs and refreshments. Find us at a park near you!
May 20 Clark ParkThe Painkillers
May 27Powell LakeCosmology

June 17Scott ParkSnayl
 
June 24Garden Hills ParkChurch Street Ramblers

July 23Kaufman ParkHot Iron String Band
July 29Eisner ParkDesafinado",0,0,0,0,0,1
122,Urbana's Market at the Square,http://calendars.illinois.edu/detail/2628?eventId=33304767,Health/Fitness,City of Urbana,CORNER OF ILLINOIS & VINE ST. in Downtown Urbana,"May 26, 2018   7:00 am - 12:00 pm   ",NA,NA,Student Wellness Calendar,NA,NA,NA,UrbanaMarket@urbanaillinois.us,217-384-2319,NA,"Urbana’s farmers market is a vibrant market that connects the community with local food growers and producers, strengthens our local food economy, provides access to local artisans, and serves as a community gathering place.",0,0,0,0,1,0
123,Sunday Morning Bird Walk,http://calendars.illinois.edu/detail/2628?eventId=33294958,Health/Fitness,Urbana Park District,"Anita Purves Nature Center 1505 N Broadway Urbana, IL 61801","May 27, 2018   7:30  - 9:00 am   ",NA,1,Student Wellness Calendar,NA,Free,NA,NA,NA,NA,Walk with Champaign County Audubon Society leaders and search for birds in Busey Woods and Crystal Lake Park. Learn and practice basic bird watching and identification techniques. Bring a pair of binoculars if you have them or you may borrow one from the Anita Purves Nature Center with a refundable credit card deposit of $15 (pick up Mon-Sat 9am-4pm).,0,1,0,0,0,0
124,Memorial Day,http://calendars.illinois.edu/detail/2628?eventId=33271877,Other,U-C Senate,NA,"May 28, 2018    All Day ",NA,127,Holidays,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
125,Cooking Basics: Bulk Aisle Meals,http://calendars.illinois.edu/detail/2628?eventId=33304762,Health/Fitness,Common Ground Food Co-Op,"Common Ground  300 South Broadway Avenue  #166  Urbana, IL 61802","May 31, 2018   6:00  - 7:30 pm   ",Mia Hanneken,1,Student Wellness Calendar,NA,Free; registration required,NA,NA,NA,Registration,"Buying from the bulk aisle can be budget friendly and eco-friendly, but also intimidating. Co-op staff will be leading a class on exactly how to prepare simple, low-cost, and low-waste meals by utilizing ingredients found in the co-op bulk aisle.",0,0,0,0,0,0
126,Urbana's Market at the Square,http://calendars.illinois.edu/detail/2628?eventId=33304768,Health/Fitness,City of Urbana,CORNER OF ILLINOIS & VINE ST. in Downtown Urbana,"Jun 2, 2018   7:00 am - 12:00 pm   ",NA,NA,Student Wellness Calendar,NA,NA,NA,UrbanaMarket@urbanaillinois.us,217-384-2319,NA,"Urbana’s farmers market is a vibrant market that connects the community with local food growers and producers, strengthens our local food economy, provides access to local artisans, and serves as a community gathering place.",0,0,0,0,1,0
127,Urbana's Market at the Square,http://calendars.illinois.edu/detail/2628?eventId=33304769,Health/Fitness,City of Urbana,CORNER OF ILLINOIS & VINE ST. in Downtown Urbana,"Jun 9, 2018   7:00 am - 12:00 pm   ",NA,NA,Student Wellness Calendar,NA,NA,NA,UrbanaMarket@urbanaillinois.us,217-384-2319,NA,"Urbana’s farmers market is a vibrant market that connects the community with local food growers and producers, strengthens our local food economy, provides access to local artisans, and serves as a community gathering place.",0,0,0,0,1,0
128,"First Day of Instruction, Summer Term 2",http://calendars.illinois.edu/detail/2628?eventId=33231597,Other,U-C Senate,NA,"Jun 11, 2018   ",NA,1192,Academic Dates,academic,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
129,Urbana's Market at the Square,http://calendars.illinois.edu/detail/2628?eventId=33304770,Health/Fitness,City of Urbana,CORNER OF ILLINOIS & VINE ST. in Downtown Urbana,"Jun 16, 2018   7:00 am - 12:00 pm   ",NA,NA,Student Wellness Calendar,NA,NA,NA,UrbanaMarket@urbanaillinois.us,217-384-2319,NA,"Urbana’s farmers market is a vibrant market that connects the community with local food growers and producers, strengthens our local food economy, provides access to local artisans, and serves as a community gathering place.",0,0,0,0,1,0
130,Urbana's Market at the Square,http://calendars.illinois.edu/detail/2628?eventId=33304771,Health/Fitness,City of Urbana,CORNER OF ILLINOIS & VINE ST. in Downtown Urbana,"Jun 23, 2018   7:00 am - 12:00 pm   ",NA,NA,Student Wellness Calendar,NA,NA,NA,UrbanaMarket@urbanaillinois.us,217-384-2319,NA,"Urbana’s farmers market is a vibrant market that connects the community with local food growers and producers, strengthens our local food economy, provides access to local artisans, and serves as a community gathering place.",0,0,0,0,1,0
131,Urbana's Market at the Square,http://calendars.illinois.edu/detail/2628?eventId=33304772,Health/Fitness,City of Urbana,CORNER OF ILLINOIS & VINE ST. in Downtown Urbana,"Jun 30, 2018   7:00 am - 12:00 pm   ",NA,NA,Student Wellness Calendar,NA,NA,NA,UrbanaMarket@urbanaillinois.us,217-384-2319,NA,"Urbana’s farmers market is a vibrant market that connects the community with local food growers and producers, strengthens our local food economy, provides access to local artisans, and serves as a community gathering place.",0,0,0,0,1,0
